51635263.0,16928123864.0,14870614639.0,7436068076368.0,4860654089701.0,5699245800443.0,3628063115901086.0,2127370634167663.0,1855076788290197.0,2429019808407043.0
84970397.0,32962309373.0,33303250212.0,17219877149611.0,13080385195115.0,17606487077166.0,1.0154239556035578e+16,6850672361029377.0,6940913633580989.0,1.0528453801799772e+16
45042605.0,10559188624.0,14140813848.0,3478492485224.0,3365656526577.0,5854741220474.0,1309252631393122.0,1125375532321263.0,1414359561377077.0,2689271205148704.0
61447183.0,18898449895.0,13143866067.0,7843591168555.0,4035100472963.0,3844451040429.0,3667894173016273.0,1676931019919603.0,1177691701823849.0,1277867215527579.0
32169171.0,6851538271.0,5065705885.0,1954441061985.0,1079059176863.0,1076965349821.0,625692299396863.0,307960450502469.0,229309326539119.0,257879259297109.0
122276698.0,66530383513.0,44243677712.0,50261279056263.0,24696971597133.0,21740088029088.0,4.358313353836154e+16,1.8896645264506856e+16,1.2340960264083228e+16,1.202017947781594e+16
18740908.0,4921758475.0,3230305821.0,1665097157137.0,837868869559.0,731792133531.0,627109686413869.0,281055336738227.0,188993020260487.0,186388678126929.0
